hour_bucket,predicted_hourly_m3,lower,upper
2026-05-03 12:00:00,0.0,0.0,3.0505400016889537
2026-05-03 13:00:00,0.0,0.0,3.0505400016889537
2026-05-03 14:00:00,0.0,0.0,3.0505400016889537
2026-05-03 15:00:00,0.0,0.0,3.0505400016889537
2026-05-03 16:00:00,0.0,0.0,3.0505400016889537
2026-05-03 17:00:00,0.0,0.0,3.0505400016889537
2026-05-03 18:00:00,0.0,0.0,3.0505400016889537
2026-05-03 19:00:00,0.0,0.0,3.0505400016889537
2026-05-03 20:00:00,0.0,0.0,3.0505400016889537
2026-05-03 21:00:00,0.0,0.0,3.0505400016889537
2026-05-03 22:00:00,0.0,0.0,3.0505400016889537
2026-05-03 23:00:00,0.0,0.0,3.0505400016889537
2026-05-04 00:00:00,0.0,0.0,3.0505400016889537
2026-05-04 01:00:00,0.0,0.0,3.0505400016889537
2026-05-04 02:00:00,0.0,0.0,3.0505400016889537
2026-05-04 03:00:00,0.0,0.0,3.0505400016889537
2026-05-04 04:00:00,0.0,0.0,3.0505400016889537
2026-05-04 05:00:00,0.0,0.0,3.0505400016889537
2026-05-04 06:00:00,8.652979811639192,5.014242318150076,11.703519813328146
2026-05-04 07:00:00,10.288928000643887,6.650190507154772,13.33946800233284
2026-05-04 08:00:00,14.054664916180688,10.415927422691572,17.105204917869642
2026-05-04 09:00:00,14.602740217476061,10.964002723986946,17.653280219165016
2026-05-04 10:00:00,14.944025572919873,11.305288079430758,17.994565574608828
2026-05-04 11:00:00,15.109880917278316,11.4711434237892,18.16042091896727
2026-05-04 12:00:00,13.738327943792346,10.09959045030323,16.7888679454813
2026-05-04 13:00:00,13.006178881313762,9.367441387824647,16.056718883002716
2026-05-04 14:00:00,12.335618951512929,8.696881458023814,15.386158953201882
2026-05-04 15:00:00,11.154999125145874,7.516261631656759,14.205539126834829
2026-05-04 16:00:00,8.614024398035287,4.975286904546172,11.664564399724242
2026-05-04 17:00:00,0.0,0.0,3.0505400016889537
2026-05-04 18:00:00,0.0,0.0,3.0505400016889537
2026-05-04 19:00:00,0.0,0.0,3.0505400016889537
2026-05-04 20:00:00,0.0,0.0,3.0505400016889537
2026-05-04 21:00:00,0.0,0.0,3.0505400016889537
2026-05-04 22:00:00,0.0,0.0,3.0505400016889537
2026-05-04 23:00:00,0.0,0.0,3.0505400016889537
2026-05-05 00:00:00,0.0,0.0,3.0505400016889537
2026-05-05 01:00:00,0.0,0.0,3.0505400016889537
2026-05-05 02:00:00,0.0,0.0,3.0505400016889537
2026-05-05 03:00:00,0.0,0.0,3.0505400016889537
2026-05-05 04:00:00,0.0,0.0,3.0505400016889537
2026-05-05 05:00:00,0.0,0.0,3.0505400016889537
2026-05-05 06:00:00,9.8285174627786,6.189779969289484,12.879057464467554
2026-05-05 07:00:00,11.557373066731865,7.918635573242749,14.607913068420817
2026-05-05 08:00:00,14.936106171697748,11.297368678208633,17.986646173386703
2026-05-05 09:00:00,15.84645241750842,12.207714924019305,18.896992419197375
2026-05-05 10:00:00,16.267989974785085,12.62925248129597,19.31852997647404
2026-05-05 11:00:00,16.229759419245003,12.591021925755888,19.280299420933957
2026-05-05 12:00:00,15.671446360675077,12.032708867185962,18.72198636236403
2026-05-05 13:00:00,14.862448680893921,11.223711187404806,17.912988682582874
2026-05-05 14:00:00,13.783344633348548,10.144607139859433,16.833884635037503
2026-05-05 15:00:00,12.337597579939409,8.698860086450294,15.388137581628364
2026-05-05 16:00:00,8.611890444536286,4.973152951047171,11.66243044622524
2026-05-05 17:00:00,0.0,0.0,3.0505400016889537
2026-05-05 18:00:00,0.0,0.0,3.0505400016889537
2026-05-05 19:00:00,0.0,0.0,3.0505400016889537
2026-05-05 20:00:00,0.0,0.0,3.0505400016889537
2026-05-05 21:00:00,0.0,0.0,3.0505400016889537
2026-05-05 22:00:00,0.0,0.0,3.0505400016889537
2026-05-05 23:00:00,0.0,0.0,3.0505400016889537
2026-05-06 00:00:00,0.0,0.0,3.0505400016889537
2026-05-06 01:00:00,0.0,0.0,3.0505400016889537
2026-05-06 02:00:00,0.0,0.0,3.0505400016889537
2026-05-06 03:00:00,0.0,0.0,3.0505400016889537
2026-05-06 04:00:00,0.0,0.0,3.0505400016889537
2026-05-06 05:00:00,0.0,0.0,3.0505400016889537
2026-05-06 06:00:00,10.833470241659509,7.194732748170393,13.884010243348463
2026-05-06 07:00:00,12.618332684791524,8.979595191302408,15.668872686480476
2026-05-06 08:00:00,15.387398396077566,11.748660902588451,18.43793839776652
2026-05-06 09:00:00,16.37586909907775,12.737131605588635,19.426409100766705
2026-05-06 10:00:00,16.621266210421197,12.982528716932082,19.671806212110152
2026-05-06 11:00:00,16.529228870968456,12.890491377479341,19.57976887265741
2026-05-06 12:00:00,15.800584956738707,12.161847463249591,18.85112495842766
2026-05-06 13:00:00,15.240481844498428,11.601744351009312,18.29102184618738
2026-05-06 14:00:00,14.536502663843834,10.897765170354718,17.58704266553279
2026-05-06 15:00:00,13.968636266895412,10.329898773406297,17.019176268584367
2026-05-06 16:00:00,10.505402454472613,6.866664960983497,13.555942456161567
2026-05-06 17:00:00,0.0,0.0,3.0505400016889537
2026-05-06 18:00:00,0.0,0.0,3.0505400016889537
2026-05-06 19:00:00,0.0,0.0,3.0505400016889537
2026-05-06 20:00:00,0.0,0.0,3.0505400016889537
2026-05-06 21:00:00,0.0,0.0,3.0505400016889537
2026-05-06 22:00:00,0.0,0.0,3.0505400016889537
2026-05-06 23:00:00,0.0,0.0,3.0505400016889537
2026-05-07 00:00:00,0.0,0.0,3.0505400016889537
2026-05-07 01:00:00,0.0,0.0,3.0505400016889537
2026-05-07 02:00:00,0.0,0.0,3.0505400016889537
2026-05-07 03:00:00,0.0,0.0,3.0505400016889537
2026-05-07 04:00:00,0.0,0.0,3.0505400016889537
2026-05-07 05:00:00,0.0,0.0,3.0505400016889537
2026-05-07 06:00:00,10.9069767321054,7.268239238616285,13.957516733794353
2026-05-07 07:00:00,12.876626973487827,9.237889479998712,15.927166975176782
2026-05-07 08:00:00,16.013770189857418,12.375032696368303,19.064310191546372
2026-05-07 09:00:00,17.031467677136433,13.392730183647318,20.082007678825388
2026-05-07 10:00:00,17.292801359613044,13.654063866123929,20.343341361302
2026-05-07 11:00:00,17.2539662717782,13.615228778289085,20.304506273467155
2026-05-07 12:00:00,17.046878397231023,13.408140903741907,20.097418398919977
2026-05-07 13:00:00,16.069097746447525,12.43036025295841,19.11963774813648
2026-05-07 14:00:00,15.316808124244343,11.678070630755228,18.367348125933297
2026-05-07 15:00:00,13.851276291062272,10.212538797573156,16.901816292751224
2026-05-07 16:00:00,10.270729755106526,6.631992261617411,13.32126975679548
